make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
volvo,0,1,4,3,1,0,184.7,264.4,144.5,131.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23380
volvo,0,1,4,3,1,0,184.8,264.5,144.6,131.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23381
volvo,0,1,4,3,1,0,184.9,264.6,144.7,131.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23382
volvo,0,1,4,3,1,0,185,264.7,144.8,131.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23383
volvo,0,1,4,3,1,0,185.1,264.8,144.9,131.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23384
volvo,0,1,4,3,1,0,185.2,264.9,145,131.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23385
volvo,0,1,4,3,1,0,185.3,265,145.1,131.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23386
volvo,0,1,4,3,1,0,185.4,265.1,145.2,131.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23387
volvo,0,1,4,3,1,0,185.5,265.2,145.3,131.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23388
volvo,0,1,4,3,1,0,185.6,265.3,145.4,132,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23389
volvo,0,1,4,3,1,0,185.7,265.4,145.5,132.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23390
volvo,0,1,4,3,1,0,185.8,265.5,145.6,132.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23391
volvo,0,1,4,3,1,0,185.9,265.6,145.7,132.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23392
volvo,0,1,4,3,1,0,186,265.7,145.8,132.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23393
volvo,0,1,4,3,1,0,186.1,265.8,145.9,132.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23394
volvo,0,1,4,3,1,0,186.2,265.9,146,132.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23395
volvo,0,1,4,3,1,0,186.3,266,146.1,132.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23396
volvo,0,1,4,3,1,0,186.4,266.1,146.2,132.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23397
volvo,0,1,4,3,1,0,186.5,266.2,146.3,132.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23398
volvo,0,1,4,3,1,0,186.6,266.3,146.4,133,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23399
volvo,0,1,4,3,1,0,186.7,266.4,146.5,133.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23400
volvo,0,1,4,3,1,0,186.8,266.5,146.6,133.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23401
volvo,0,1,4,3,1,0,186.9,266.6,146.7,133.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23402
volvo,0,1,4,3,1,0,187,266.7,146.8,133.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23403
volvo,0,1,4,3,1,0,187.1,266.8,146.9,133.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23404
volvo,0,1,4,3,1,0,187.2,266.9,147,133.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23405
volvo,0,1,4,3,1,0,187.3,267,147.1,133.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23406
volvo,0,1,4,3,1,0,187.4,267.1,147.2,133.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23407
volvo,0,1,4,3,1,0,187.5,267.2,147.3,133.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23408
volvo,0,1,4,3,1,0,187.6,267.3,147.4,134,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23409
volvo,0,1,4,3,1,0,187.7,267.4,147.5,134.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23410
volvo,0,1,4,3,1,0,187.8,267.5,147.6,134.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23411
volvo,0,1,4,3,1,0,187.9,267.6,147.7,134.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23412
volvo,0,1,4,3,1,0,188,267.7,147.8,134.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23413
volvo,0,1,4,3,1,0,188.1,267.8,147.9,134.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23414
volvo,0,1,4,3,1,0,188.2,267.9,148,134.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23415
volvo,0,1,4,3,1,0,188.3,268,148.1,134.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23416
volvo,0,1,4,3,1,0,188.4,268.1,148.2,134.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23417
volvo,0,1,4,3,1,0,188.5,268.2,148.3,134.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23418
volvo,0,1,4,3,1,0,188.6,268.3,148.4,135,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23419
volvo,0,1,4,3,1,0,188.7,268.4,148.5,135.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23420
volvo,0,1,4,3,1,0,188.8,268.5,148.6,135.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23421
volvo,0,1,4,3,1,0,188.9,268.6,148.7,135.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23422
volvo,0,1,4,3,1,0,189,268.7,148.8,135.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23423
volvo,0,1,4,3,1,0,189.1,268.8,148.9,135.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23424
volvo,0,1,4,3,1,0,189.2,268.9,149,135.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23425
volvo,0,1,4,3,1,0,189.3,269,149.1,135.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23426
volvo,0,1,4,3,1,0,189.4,269.1,149.2,135.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23427
volvo,0,1,4,3,1,0,189.5,269.2,149.3,135.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23428
volvo,0,1,4,3,1,0,189.6,269.3,149.4,136,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23429
volvo,0,1,4,3,1,0,189.7,269.4,149.5,136.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23430
volvo,0,1,4,3,1,0,189.8,269.5,149.6,136.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23431
volvo,0,1,4,3,1,0,189.9,269.6,149.7,136.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23432
volvo,0,1,4,3,1,0,190,269.7,149.8,136.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23433
volvo,0,1,4,3,1,0,190.1,269.8,149.9,136.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23434
volvo,0,1,4,3,1,0,190.2,269.9,150,136.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23435
volvo,0,1,4,3,1,0,190.3,270,150.1,136.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23436
volvo,0,1,4,3,1,0,190.4,270.1,150.2,136.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23437
volvo,0,1,4,3,1,0,190.5,270.2,150.3,136.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23438
volvo,0,1,4,3,1,0,190.6,270.3,150.4,137,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23439
volvo,0,1,4,3,1,0,190.7,270.4,150.5,137.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23440
volvo,0,1,4,3,1,0,190.8,270.5,150.6,137.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23441
volvo,0,1,4,3,1,0,190.9,270.6,150.7,137.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23442
volvo,0,1,4,3,1,0,191,270.7,150.8,137.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23443
volvo,0,1,4,3,1,0,191.1,270.8,150.9,137.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23444
volvo,0,1,4,3,1,0,191.2,270.9,151,137.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23445
volvo,0,1,4,3,1,0,191.3,271,151.1,137.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23446
volvo,0,1,4,3,1,0,191.4,271.1,151.2,137.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23447
volvo,0,1,4,3,1,0,191.5,271.2,151.3,137.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23448
volvo,0,1,4,3,1,0,191.6,271.3,151.4,138,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23449
volvo,0,1,4,3,1,0,191.7,271.4,151.5,138.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23450
volvo,0,1,4,3,1,0,191.8,271.5,151.6,138.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23451
volvo,0,1,4,3,1,0,191.9,271.6,151.7,138.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23452
volvo,0,1,4,3,1,0,192,271.7,151.8,138.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23453
volvo,0,1,4,3,1,0,192.1,271.8,151.9,138.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23454
volvo,0,1,4,3,1,0,192.2,271.9,152,138.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23455
volvo,0,1,4,3,1,0,192.3,272,152.1,138.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23456
volvo,0,1,4,3,1,0,192.4,272.1,152.2,138.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23457
volvo,0,1,4,3,1,0,192.5,272.2,152.3,138.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23458
volvo,0,1,4,3,1,0,192.6,272.3,152.4,139,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23459
volvo,0,1,4,3,1,0,192.7,272.4,152.5,139.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23460
volvo,0,1,4,3,1,0,192.8,272.5,152.6,139.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23461
volvo,0,1,4,3,1,0,192.9,272.6,152.7,139.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23462
volvo,0,1,4,3,1,0,193,272.7,152.8,139.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23463
volvo,0,1,4,3,1,0,193.1,272.8,152.9,139.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23464
volvo,0,1,4,3,1,0,193.2,272.9,153,139.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23465
volvo,0,1,4,3,1,0,193.3,273,153.1,139.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23466
volvo,0,1,4,3,1,0,193.4,273.1,153.2,139.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23467
volvo,0,1,4,3,1,0,193.5,273.2,153.3,139.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23468
volvo,0,1,4,3,1,0,193.6,273.3,153.4,140,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23469
volvo,0,1,4,3,1,0,193.7,273.4,153.5,140.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23470
volvo,0,1,4,3,1,0,193.8,273.5,153.6,140.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23471
volvo,0,1,4,3,1,0,193.9,273.6,153.7,140.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23472
volvo,0,1,4,3,1,0,194,273.7,153.8,140.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23473
volvo,0,1,4,3,1,0,194.1,273.8,153.9,140.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23474
volvo,0,1,4,3,1,0,194.2,273.9,154,140.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23475
volvo,0,1,4,3,1,0,194.3,274,154.1,140.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23476
volvo,0,1,4,3,1,0,194.4,274.1,154.2,140.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23477
volvo,0,1,4,3,1,0,194.5,274.2,154.3,140.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23478
volvo,0,1,4,3,1,0,194.6,274.3,154.4,141,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23479
volvo,0,1,4,3,1,0,194.7,274.4,154.5,141.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23480
volvo,0,1,4,3,1,0,194.8,274.5,154.6,141.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23481
volvo,0,1,4,3,1,0,194.9,274.6,154.7,141.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23482
volvo,0,1,4,3,1,0,195,274.7,154.8,141.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23483
volvo,0,1,4,3,1,0,195.1,274.8,154.9,141.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23484
volvo,0,1,4,3,1,0,195.2,274.9,155,141.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23485
volvo,0,1,4,3,1,0,195.3,275,155.1,141.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23486
volvo,0,1,4,3,1,0,195.4,275.1,155.2,141.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23487
volvo,0,1,4,3,1,0,195.5,275.2,155.3,141.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23488
volvo,0,1,4,3,1,0,195.6,275.3,155.4,142,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23489
volvo,0,1,4,3,1,0,195.7,275.4,155.5,142.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23490
volvo,0,1,4,3,1,0,195.8,275.5,155.6,142.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23491
volvo,0,1,4,3,1,0,195.9,275.6,155.7,142.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23492
volvo,0,1,4,3,1,0,196,275.7,155.8,142.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23493
volvo,0,1,4,3,1,0,196.1,275.8,155.9,142.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23494
volvo,0,1,4,3,1,0,196.2,275.9,156,142.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23495
volvo,0,1,4,3,1,0,196.3,276,156.1,142.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23496
volvo,0,1,4,3,1,0,196.4,276.1,156.2,142.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23497
volvo,0,1,4,3,1,0,196.5,276.2,156.3,142.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23498
volvo,0,1,4,3,1,0,196.6,276.3,156.4,143,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23499
volvo,0,1,4,3,1,0,196.7,276.4,156.5,143.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23500
volvo,0,1,4,3,1,0,196.8,276.5,156.6,143.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23501
volvo,0,1,4,3,1,0,196.9,276.6,156.7,143.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23502
volvo,0,1,4,3,1,0,197,276.7,156.8,143.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23503
volvo,0,1,4,3,1,0,197.1,276.8,156.9,143.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23504
volvo,0,1,4,3,1,0,197.2,276.9,157,143.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23505
volvo,0,1,4,3,1,0,197.3,277,157.1,143.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23506
volvo,0,1,4,3,1,0,197.4,277.1,157.2,143.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23507
volvo,0,1,4,3,1,0,197.5,277.2,157.3,143.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23508
volvo,0,1,4,3,1,0,197.6,277.3,157.4,144,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23509
volvo,0,1,4,3,1,0,197.7,277.4,157.5,144.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23510
volvo,0,1,4,3,1,0,197.8,277.5,157.6,144.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23511
volvo,0,1,4,3,1,0,197.9,277.6,157.7,144.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23512
volvo,0,1,4,3,1,0,198,277.7,157.8,144.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23513
volvo,0,1,4,3,1,0,198.1,277.8,157.9,144.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23514
volvo,0,1,4,3,1,0,198.2,277.9,158,144.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23515
volvo,0,1,4,3,1,0,198.3,278,158.1,144.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23516
volvo,0,1,4,3,1,0,198.4,278.1,158.2,144.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23517
volvo,0,1,4,3,1,0,198.5,278.2,158.3,144.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23518
volvo,0,1,4,3,1,0,198.6,278.3,158.4,145,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23519
volvo,0,1,4,3,1,0,198.7,278.4,158.5,145.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23520
volvo,0,1,4,3,1,0,198.8,278.5,158.6,145.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23521
volvo,0,1,4,3,1,0,198.9,278.6,158.7,145.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23522
volvo,0,1,4,3,1,0,199,278.7,158.8,145.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23523
volvo,0,1,4,3,1,0,199.1,278.8,158.9,145.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23524
volvo,0,1,4,3,1,0,199.2,278.9,159,145.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23525
volvo,0,1,4,3,1,0,199.3,279,159.1,145.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23526
volvo,0,1,4,3,1,0,199.4,279.1,159.2,145.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23527
volvo,0,1,4,3,1,0,199.5,279.2,159.3,145.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23528
volvo,0,1,4,3,1,0,199.6,279.3,159.4,146,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23529
volvo,0,1,4,3,1,0,199.7,279.4,159.5,146.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23530
volvo,0,1,4,3,1,0,199.8,279.5,159.6,146.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23531
volvo,0,1,4,3,1,0,199.9,279.6,159.7,146.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23532
volvo,0,1,4,3,1,0,200,279.7,159.8,146.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23533
volvo,0,1,4,3,1,0,200.1,279.8,159.9,146.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23534
volvo,0,1,4,3,1,0,200.2,279.9,160,146.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23535
volvo,0,1,4,3,1,0,200.3,280,160.1,146.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23536
volvo,0,1,4,3,1,0,200.4,280.1,160.2,146.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23537
volvo,0,1,4,3,1,0,200.5,280.2,160.3,146.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23538
volvo,0,1,4,3,1,0,200.6,280.3,160.4,147,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23539
volvo,0,1,4,3,1,0,200.7,280.4,160.5,147.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23540
volvo,0,1,4,3,1,0,200.8,280.5,160.6,147.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23541
volvo,0,1,4,3,1,0,200.9,280.6,160.7,147.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23542
volvo,0,1,4,3,1,0,201,280.7,160.8,147.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23543
volvo,0,1,4,3,1,0,201.1,280.8,160.9,147.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23544
volvo,0,1,4,3,1,0,201.2,280.9,161,147.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23545
volvo,0,1,4,3,1,0,201.3,281,161.1,147.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23546
volvo,0,1,4,3,1,0,201.4,281.1,161.2,147.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23547
volvo,0,1,4,3,1,0,201.5,281.2,161.3,147.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23548
volvo,0,1,4,3,1,0,201.6,281.3,161.4,148,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23549
volvo,0,1,4,3,1,0,201.7,281.4,161.5,148.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23550
volvo,0,1,4,3,1,0,201.8,281.5,161.6,148.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23551
volvo,0,1,4,3,1,0,201.9,281.6,161.7,148.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23552
volvo,0,1,4,3,1,0,202,281.7,161.8,148.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23553
volvo,0,1,4,3,1,0,202.1,281.8,161.9,148.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23554
volvo,0,1,4,3,1,0,202.2,281.9,162,148.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23555
volvo,0,1,4,3,1,0,202.3,282,162.1,148.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23556
volvo,0,1,4,3,1,0,202.4,282.1,162.2,148.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23557
volvo,0,1,4,3,1,0,202.5,282.2,162.3,148.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23558
volvo,0,1,4,3,1,0,202.6,282.3,162.4,149,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23559
volvo,0,1,4,3,1,0,202.7,282.4,162.5,149.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23560
volvo,0,1,4,3,1,0,202.8,282.5,162.6,149.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23561
volvo,0,1,4,3,1,0,202.9,282.6,162.7,149.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23562
volvo,0,1,4,3,1,0,203,282.7,162.8,149.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23563
volvo,0,1,4,3,1,0,203.1,282.8,162.9,149.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23564
volvo,0,1,4,3,1,0,203.2,282.9,163,149.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23565
volvo,0,1,4,3,1,0,203.3,283,163.1,149.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23566
volvo,0,1,4,3,1,0,203.4,283.1,163.2,149.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23567
volvo,0,1,4,3,1,0,203.5,283.2,163.3,149.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23568
volvo,0,1,4,3,1,0,203.6,283.3,163.4,150,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23569
volvo,0,1,4,3,1,0,203.7,283.4,163.5,150.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23570
volvo,0,1,4,3,1,0,203.8,283.5,163.6,150.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23571
volvo,0,1,4,3,1,0,203.9,283.6,163.7,150.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23572
volvo,0,1,4,3,1,0,204,283.7,163.8,150.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23573
volvo,0,1,4,3,1,0,204.1,283.8,163.9,150.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23574
volvo,0,1,4,3,1,0,204.2,283.9,164,150.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23575
volvo,0,1,4,3,1,0,204.3,284,164.1,150.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23576
volvo,0,1,4,3,1,0,204.4,284.1,164.2,150.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23577
volvo,0,1,4,3,1,0,204.5,284.2,164.3,150.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23578
volvo,0,1,4,3,1,0,204.6,284.3,164.4,151,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23579
volvo,0,1,4,3,1,0,204.7,284.4,164.5,151.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23580
volvo,0,1,4,3,1,0,204.8,284.5,164.6,151.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23581
volvo,0,1,4,3,1,0,204.9,284.6,164.7,151.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23582
volvo,0,1,4,3,1,0,205,284.7,164.8,151.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23583
volvo,0,1,4,3,1,0,205.1,284.8,164.9,151.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23584
volvo,0,1,4,3,1,0,205.2,284.9,165,151.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23585
volvo,0,1,4,3,1,0,205.3,285,165.1,151.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23586
volvo,0,1,4,3,1,0,205.4,285.1,165.2,151.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23587
volvo,0,1,4,3,1,0,205.5,285.2,165.3,151.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,23588
